ra,dec,mag
299.950222914579,85.7808147266936,9.768531
136.209037394798,88.3225882348457,9.768753
111.353490690406,85.7382392381231,9.76895
305.027018010009,88.2376979346236,9.771537
37.8717525082836,85.1722187827302,9.771758
11.5731476565653,86.4907867568491,9.772855
29.4124169444269,86.6131962109912,9.7735
351.409767144546,85.1821758488052,9.776493
51.3025571437501,84.6689986261331,9.782946
73.5515983242462,84.6927787092032,9.7855
330.781318165847,87.9332373243729,9.786729
121.148819962215,86.520698598794,9.788126
318.864471848979,84.9574369046459,9.792101
95.7791955900098,85.6946158753362,9.793217
227.432930262172,87.5622008983074,9.7933235
171.726284744171,86.2467087900078,9.796565
242.195990889918,87.2121384958595,9.799495
249.270850554146,87.6859243932937,9.799586
47.1165144257856,88.3279290817208,9.800055
75.0879832768256,85.9892237203406,9.800469
8.62364925668597,85.0454120731504,9.800572
323.717929818192,89.2230164311714,9.808827
120.074328669822,85.4736328853268,9.810232
106.037269271567,85.8868530050859,9.812643
70.4478178567994,84.9691895773276,9.817524
63.205838348724,85.4358795087201,9.817653
285.38455982163,87.1060381074624,9.820125
137.582360075158,87.5214680860659,9.82173
236.973119912332,89.2213556056992,9.822897
36.5007651859385,86.3673197014446,9.824273
319.934821467825,87.756506735651,9.825346
300.082572272854,85.1676791543936,9.825455
84.5549555899749,86.5915997961436,9.827873
108.929427124685,85.5682680667039,9.828644
32.4046484217466,87.6811678554467,9.831199
45.1037988636998,84.6479181568898,9.831386
14.5511478855592,84.5912620280384,9.834021
20.6600985072154,86.4225188312823,9.8358555
319.878155527877,85.1061502503237,9.837869
259.871161910761,87.4843951703538,9.84144
114.757771263648,88.4637260499646,9.842988
35.520037129082,86.8877135800414,9.843416
354.239533133586,85.9629942180948,9.843465
173.605960194407,87.8789533107833,9.843887
252.156240270201,85.9393209988907,9.845067
295.495208729218,85.4738676231941,9.845154
5.5249212286181,85.6676641512642,9.846685
151.697908031495,87.7486063968735,9.847039
14.3166106311972,86.9170935236929,9.851172
24.9550604481544,86.1057819832725,9.85463
263.031031378405,87.0281360032035,9.856618
297.347910454705,86.3966106086087,9.857517
326.357336515796,88.6792034487941,9.858207
354.474334521909,86.679401847049,9.86022
293.816314311087,88.8289021967046,9.863458
27.74602327985,86.6992031703205,9.865076
35.5248174528709,84.4125723430415,9.867196
264.673674692218,86.1904524561045,9.867453
106.495883768046,89.2749047501904,9.870316
153.284001078037,88.273477705853,9.870444
161.819005344074,86.6408263290494,9.877186
247.756584595906,85.790252302088,9.885281
38.6805829173068,87.4265134146424,9.88589
134.141133381648,86.7050578233895,9.894641
62.374477198637,84.387399735554,9.895237
237.043867045747,85.8139227587344,9.897115
273.344520228666,86.6490244304695,9.899364
32.5993875751906,85.8747978625473,9.902978
41.6554073264583,84.6044572119734,9.907198
106.301602990476,86.0799424723942,9.907635
235.223609229417,86.3572103132805,9.908505
94.4307370120862,85.963721826237,9.913566
52.0077472043994,85.6610477889803,9.913802
16.6793274364095,85.5480643765684,9.9153385
257.276303010569,87.9411380639215,9.916026
150.531921415863,85.4208830589626,9.917268
69.8381902981099,85.0670177349572,9.918007
351.019418354813,89.1900538181308,9.918099
297.089584030944,86.5722701511577,9.918776
308.074106694177,85.3106632136472,9.919248
97.5071082862389,85.2878251690937,9.922731
308.886974579929,85.1673793127325,9.922806
289.077523018374,87.1113462551892,9.92858
215.409423480959,87.7205039510459,9.932279
116.368779701973,86.6905023050927,9.935388
252.494675825502,86.4949147838784,9.937477
308.675843590889,85.4950276573191,9.937488
126.054478304308,85.9827174150223,9.939185
90.9578621723972,87.4721867835947,9.939608
349.759759845515,84.6912812524354,9.939979
12.2702661977815,86.4748461997443,9.940897
