ra,dec,mag
55.04745668877821,25.633203743507813,10.164141
57.54745767689225,27.197783482386612,10.169437
57.41907272866306,21.452898904433106,10.170556
55.24015549908622,22.406827897191015,10.170654
54.12562461658509,23.911846761847908,10.175189
57.162426826888904,21.05582490914446,10.176739
60.253685070401545,24.1169301228063,10.180293
58.79685886615791,23.594775968404157,10.185818
56.997006319300915,24.099146835719896,10.187555
58.071849802079946,24.40021625126531,10.188653
60.104987637356444,22.763143243020796,10.192417
54.222207142591905,22.768390760371794,10.19339
53.86808069822182,24.932859766128967,10.194716
55.87741705554326,21.403043130590497,10.203143
57.93970684269146,25.884850208080007,10.203791
58.806794722904016,24.444052662553037,10.204461
54.73224477216235,24.078169110537274,10.206588
55.600196939480526,22.420941414601447,10.207125
58.109636493781764,23.86125424161784,10.207861
54.217119969303155,25.91369169721754,10.2093
57.14388698332008,23.434590988620933,10.21041
57.39868329668116,26.509402573021145,10.210673
54.22930606075777,24.633125678999594,10.214148
58.26416681820052,24.250891578891416,10.218074
59.76759485238215,25.093846112940817,10.22246
60.00398780517921,25.228459923154777,10.224219
54.80623332660652,24.46632471871234,10.22619
55.75179938560392,26.780525484564418,10.230828
54.865236502282215,24.0259147893793,10.231815
56.05378809603118,24.40428198679407,10.232284
55.879802083014745,22.158174613753417,10.233227
56.821063897098135,23.914159851257455,10.233924
57.489468160076925,23.84688194166913,10.234675
55.965284558037695,23.222434936543113,10.23577
55.26518660054799,23.421034545625364,10.236533
53.570889053033504,26.102842804671074,10.239488
56.75212264715768,20.78987705775047,10.241159
57.07140351416555,23.890150538515897,10.245731
56.71415577416538,27.2885151280253,10.245736
57.345753799220766,25.95646836628675,10.247133
57.504000728094766,21.71922592705969,10.248337
59.20714944084469,26.61396051706181,10.250421
56.9161751535743,24.00333644390056,10.251389
58.619810554500916,21.15726893986857,10.253638
58.224146208541846,22.4489117244164,10.258425
57.49206370730267,26.046349101112444,10.258672
55.21747615563251,22.414813072364133,10.265143
55.65965418835374,22.27914645884851,10.266823
55.415611715589705,27.199621066292796,10.2690735
59.60256714446054,23.876522571597228,10.269331
56.23507805711012,24.432404748893706,10.2749605
57.81736029747653,22.692380708692983,10.277489
59.49150795784045,24.643795374974623,10.280116
56.314874203700555,22.117522143962496,10.291646
58.242035338070046,27.09600209310014,10.294073
56.59455349459927,24.569949769064657,10.296593
59.02561642618222,22.723450189046602,10.298223
53.138634813571144,23.886835655185514,10.300711
59.20396044982236,26.76430107630317,10.300816
57.474872369251464,22.200201782323624,10.301364
58.20123726451247,26.36604763323899,10.301612
57.29898892437124,24.636381429891678,10.304679
59.207464509170414,22.682840619604235,10.3049135
57.03897102081067,26.17183675739035,10.304958
53.1576554535847,25.025670109760725,10.308332
53.47862874418594,24.583613472078607,10.308368
56.15014861951751,20.799969859358352,10.310356
56.55446790177718,21.43536746667719,10.310581
57.0554575067502,21.731701520671482,10.311219
57.16629626357445,25.67696440722748,10.312947
59.05335073518205,25.762020333985078,10.313032
56.51365730301843,26.545330283066285,10.315188
55.64734503260114,24.537896335140662,10.316847
56.011213608388935,27.160877575951027,10.317178
56.93067936281973,21.26635474598401,10.317926
57.24001994141769,25.391267529075364,10.318485
53.696823950008465,26.094619519800094,10.318878
59.185375006343314,22.33356759671166,10.319029
58.494141108767224,26.66376947787864,10.31918
55.584085296747055,24.46834106983885,10.321238
56.10123065342718,24.42621476455345,10.321415
54.24369109407633,26.522765523284196,10.324544
55.84582489111898,23.28982198016284,10.325258
56.507823541480285,22.555302152551835,10.328717
58.4091205798032,25.846667923612017,10.329025
54.11052800706936,23.135885244575125,10.331194
59.246132936000976,21.61722712672483,10.332495
55.51538613156235,26.817724743615642,10.335499
60.36975870571992,24.731460891125,10.336086
55.70377773525849,24.48292413737482,10.337636
59.84520031948521,23.964868949010015,10.3381
56.696182198354265,22.91437971648443,10.343078
56.98470955475619,27.390833507199897,10.346849
54.33368654792702,24.846036457133557,10.353512
